ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_STATE_ABR,DEST_STATE_NM,YEAR,MONTH,DEPARTURES_PERFORMED
KY,Kentucky,MS,Mississippi,2024,12,42.0
KY,Kentucky,MT,Montana,2024,12,81.0
KY,Kentucky,NC,North Carolina,2024,12,757.0
KY,Kentucky,ND,North Dakota,2024,12,60.0
KY,Kentucky,NE,Nebraska,2024,12,70.0
KY,Kentucky,NH,New Hampshire,2024,12,122.0
KY,Kentucky,NJ,New Jersey,2024,12,368.0
KY,Kentucky,NM,New Mexico,2024,12,79.0
KY,Kentucky,NV,Nevada,2024,12,232.0
KY,Kentucky,NY,New York,2024,12,817.0
KY,Kentucky,OH,Ohio,2024,12,75.0
KY,Kentucky,OK,Oklahoma,2024,12,92.0
KY,Kentucky,OR,Oregon,2024,12,152.0
KY,Kentucky,PA,Pennsylvania,2024,12,513.0
KY,Kentucky,PR,Puerto Rico,2024,12,154.0
KY,Kentucky,RI,Rhode Island,2024,12,34.0
KY,Kentucky,SC,South Carolina,2024,12,80.0
KY,Kentucky,SD,South Dakota,2024,12,48.0
KY,Kentucky,TN,Tennessee,2024,12,184.0
KY,Kentucky,TX,Texas,2024,12,1383.0
KY,Kentucky,UT,Utah,2024,12,152.0
KY,Kentucky,VA,Virginia,2024,12,563.0
KY,Kentucky,WA,Washington,2024,12,282.0
KY,Kentucky,WI,Wisconsin,2024,12,45.0
KY,Kentucky,WV,West Virginia,2024,12,4.0
LA,Louisiana,AL,Alabama,2024,12,6.0
LA,Louisiana,AR,Arkansas,2024,12,27.0
LA,Louisiana,AZ,Arizona,2024,12,86.0
LA,Louisiana,CA,California,2024,12,261.0
LA,Louisiana,CO,Colorado,2024,12,241.0
LA,Louisiana,CT,Connecticut,2024,12,9.0
LA,Louisiana,FL,Florida,2024,12,559.0
LA,Louisiana,GA,Georgia,2024,12,917.0
LA,Louisiana,IL,Illinois,2024,12,220.0
LA,Louisiana,IN,Indiana,2024,12,1.0
LA,Louisiana,KY,Kentucky,2024,12,107.0
LA,Louisiana,LA,Louisiana,2024,12,24.0
LA,Louisiana,MA,Massachusetts,2024,12,116.0
LA,Louisiana,MD,Maryland,2024,12,104.0
LA,Louisiana,MI,Michigan,2024,12,72.0
LA,Louisiana,MN,Minnesota,2024,12,35.0
LA,Louisiana,MO,Missouri,2024,12,93.0
LA,Louisiana,MS,Mississippi,2024,12,6.0
LA,Louisiana,MT,Montana,2024,12,1.0
LA,Louisiana,NC,North Carolina,2024,12,398.0
LA,Louisiana,NE,Nebraska,2024,12,1.0
LA,Louisiana,NJ,New Jersey,2024,12,142.0
LA,Louisiana,NM,New Mexico,2024,12,2.0
LA,Louisiana,NV,Nevada,2024,12,90.0
LA,Louisiana,NY,New York,2024,12,238.0
LA,Louisiana,OH,Ohio,2024,12,2.0
LA,Louisiana,OK,Oklahoma,2024,12,8.0
LA,Louisiana,PA,Pennsylvania,2024,12,87.0
LA,Louisiana,PR,Puerto Rico,2024,12,13.0
LA,Louisiana,RI,Rhode Island,2024,12,1.0
LA,Louisiana,SC,South Carolina,2024,12,21.0
LA,Louisiana,TN,Tennessee,2024,12,226.0
LA,Louisiana,TX,Texas,2024,12,2334.0
LA,Louisiana,UT,Utah,2024,12,40.0
LA,Louisiana,VA,Virginia,2024,12,244.0
LA,Louisiana,VT,Vermont,2024,12,1.0
LA,Louisiana,WA,Washington,2024,12,55.0
LA,Louisiana,WI,Wisconsin,2024,12,1.0
LA,Louisiana,WV,West Virginia,2024,12,1.0
MA,Massachusetts,AR,Arkansas,2024,12,1.0
MA,Massachusetts,AZ,Arizona,2024,12,206.0
MA,Massachusetts,CA,California,2024,12,868.0
MA,Massachusetts,CO,Colorado,2024,12,301.0
MA,Massachusetts,CT,Connecticut,2024,12,5.0
MA,Massachusetts,FL,Florida,2024,12,2285.0
MA,Massachusetts,GA,Georgia,2024,12,544.0
MA,Massachusetts,HI,Hawaii,2024,12,45.0
MA,Massachusetts,IL,Illinois,2024,12,623.0
MA,Massachusetts,IN,Indiana,2024,12,167.0
MA,Massachusetts,KS,Kansas,2024,12,1.0
MA,Massachusetts,KY,Kentucky,2024,12,274.0
MA,Massachusetts,LA,Louisiana,2024,12,116.0
MA,Massachusetts,MA,Massachusetts,2024,12,1991.0
MA,Massachusetts,MD,Maryland,2024,12,366.0
MA,Massachusetts,ME,Maine,2024,12,294.0
MA,Massachusetts,MI,Michigan,2024,12,242.0
MA,Massachusetts,MN,Minnesota,2024,12,184.0
MA,Massachusetts,MO,Missouri,2024,12,185.0
MA,Massachusetts,MT,Montana,2024,12,15.0
MA,Massachusetts,NC,North Carolina,2024,12,641.0
MA,Massachusetts,NH,New Hampshire,2024,12,121.0
MA,Massachusetts,NJ,New Jersey,2024,12,377.0
MA,Massachusetts,NV,Nevada,2024,12,135.0
MA,Massachusetts,NY,New York,2024,12,1401.0
MA,Massachusetts,OH,Ohio,2024,12,301.0
MA,Massachusetts,OK,Oklahoma,2024,12,1.0
MA,Massachusetts,OR,Oregon,2024,12,42.0
MA,Massachusetts,PA,Pennsylvania,2024,12,640.0
MA,Massachusetts,PR,Puerto Rico,2024,12,186.0
MA,Massachusetts,RI,Rhode Island,2024,12,45.0
MA,Massachusetts,SC,South Carolina,2024,12,131.0
MA,Massachusetts,TN,Tennessee,2024,12,310.0
MA,Massachusetts,TX,Texas,2024,12,563.0
MA,Massachusetts,UT,Utah,2024,12,88.0
MA,Massachusetts,VA,Virginia,2024,12,1002.0
MA,Massachusetts,VI,U.S. Virgin Islands,2024,12,23.0
MA,Massachusetts,VT,Vermont,2024,12,90.0
MA,Massachusetts,WA,Washington,2024,12,185.0
MA,Massachusetts,WI,Wisconsin,2024,12,49.0
MD,Maryland,AL,Alabama,2024,12,30.0
MD,Maryland,AR,Arkansas,2024,12,1.0
MD,Maryland,AZ,Arizona,2024,12,105.0
MD,Maryland,CA,California,2024,12,231.0
MD,Maryland,CO,Colorado,2024,12,280.0
MD,Maryland,CT,Connecticut,2024,12,155.0
MD,Maryland,FL,Florida,2024,12,1713.0
MD,Maryland,GA,Georgia,2024,12,690.0
MD,Maryland,HI,Hawaii,2024,12,1.0
MD,Maryland,IL,Illinois,2024,12,371.0
MD,Maryland,IN,Indiana,2024,12,117.0
MD,Maryland,KY,Kentucky,2024,12,226.0
MD,Maryland,LA,Louisiana,2024,12,102.0
MD,Maryland,MA,Massachusetts,2024,12,367.0
MD,Maryland,MD,Maryland,2024,12,5.0
MD,Maryland,ME,Maine,2024,12,106.0
MD,Maryland,MI,Michigan,2024,12,199.0
MD,Maryland,MN,Minnesota,2024,12,120.0
MD,Maryland,MO,Missouri,2024,12,198.0
MD,Maryland,MS,Mississippi,2024,12,29.0
MD,Maryland,NC,North Carolina,2024,12,555.0
MD,Maryland,NE,Nebraska,2024,12,1.0
MD,Maryland,NH,New Hampshire,2024,12,149.0
MD,Maryland,NJ,New Jersey,2024,12,29.0
MD,Maryland,NM,New Mexico,2024,12,33.0
MD,Maryland,NV,Nevada,2024,12,157.0
MD,Maryland,NY,New York,2024,12,460.0
MD,Maryland,OH,Ohio,2024,12,157.0
MD,Maryland,OK,Oklahoma,2024,12,1.0
MD,Maryland,PA,Pennsylvania,2024,12,186.0
MD,Maryland,PR,Puerto Rico,2024,12,131.0
MD,Maryland,RI,Rhode Island,2024,12,153.0
MD,Maryland,SC,South Carolina,2024,12,232.0
MD,Maryland,TN,Tennessee,2024,12,193.0
MD,Maryland,TX,Texas,2024,12,720.0
MD,Maryland,UT,Utah,2024,12,59.0
MD,Maryland,VA,Virginia,2024,12,190.0
MD,Maryland,WA,Washington,2024,12,54.0
MD,Maryland,WI,Wisconsin,2024,12,73.0
MD,Maryland,WY,Wyoming,2024,12,1.0
ME,Maine,AL,Alabama,2024,12,1.0
ME,Maine,FL,Florida,2024,12,140.0
ME,Maine,GA,Georgia,2024,12,32.0
ME,Maine,IL,Illinois,2024,12,61.0
ME,Maine,KY,Kentucky,2024,12,17.0
ME,Maine,MA,Massachusetts,2024,12,296.0
ME,Maine,MD,Maryland,2024,12,106.0
ME,Maine,ME,Maine,2024,12,87.0
ME,Maine,MI,Michigan,2024,12,60.0
ME,Maine,NC,North Carolina,2024,12,43.0
ME,Maine,NJ,New Jersey,2024,12,124.0
ME,Maine,NY,New York,2024,12,226.0
ME,Maine,PA,Pennsylvania,2024,12,169.0
ME,Maine,RI,Rhode Island,2024,12,1.0
ME,Maine,SC,South Carolina,2024,12,9.0
ME,Maine,TN,Tennessee,2024,12,20.0
ME,Maine,VA,Virginia,2024,12,275.0
MI,Michigan,AL,Alabama,2024,12,64.0
MI,Michigan,AR,Arkansas,2024,12,27.0
MI,Michigan,AZ,Arizona,2024,12,271.0
MI,Michigan,CA,California,2024,12,512.0
MI,Michigan,CO,Colorado,2024,12,344.0
MI,Michigan,CT,Connecticut,2024,12,109.0
MI,Michigan,FL,Florida,2024,12,1683.0
MI,Michigan,GA,Georgia,2024,12,545.0
MI,Michigan,HI,Hawaii,2024,12,28.0
MI,Michigan,IA,Iowa,2024,12,76.0
MI,Michigan,IL,Illinois,2024,12,1829.0
MI,Michigan,IN,Indiana,2024,12,229.0
MI,Michigan,KS,Kansas,2024,12,1.0
MI,Michigan,KY,Kentucky,2024,12,407.0
MI,Michigan,LA,Louisiana,2024,12,78.0
MI,Michigan,MA,Massachusetts,2024,12,238.0
MI,Michigan,MD,Maryland,2024,12,200.0
MI,Michigan,ME,Maine,2024,12,61.0
MI,Michigan,MI,Michigan,2024,12,1691.0
MI,Michigan,MN,Minnesota,2024,12,470.0
MI,Michigan,MO,Missouri,2024,12,272.0
MI,Michigan,MS,Mississippi,2024,12,3.0
MI,Michigan,NC,North Carolina,2024,12,615.0
MI,Michigan,NE,Nebraska,2024,12,82.0
MI,Michigan,NH,New Hampshire,2024,12,1.0
MI,Michigan,NJ,New Jersey,2024,12,304.0
MI,Michigan,NM,New Mexico,2024,12,1.0
MI,Michigan,NV,Nevada,2024,12,297.0
MI,Michigan,NY,New York,2024,12,1115.0
MI,Michigan,OH,Ohio,2024,12,272.0
MI,Michigan,OK,Oklahoma,2024,12,4.0
MI,Michigan,OR,Oregon,2024,12,28.0
MI,Michigan,PA,Pennsylvania,2024,12,475.0
MI,Michigan,PR,Puerto Rico,2024,12,44.0
MI,Michigan,RI,Rhode Island,2024,12,75.0
MI,Michigan,SC,South Carolina,2024,12,168.0
MI,Michigan,TN,Tennessee,2024,12,484.0
MI,Michigan,TX,Texas,2024,12,971.0
MI,Michigan,UT,Utah,2024,12,131.0
MI,Michigan,VA,Virginia,2024,12,614.0
MI,Michigan,VT,Vermont,2024,12,63.0
MI,Michigan,WA,Washington,2024,12,154.0
MI,Michigan,WI,Wisconsin,2024,12,486.0
MI,Michigan,WV,West Virginia,2024,12,1.0
MN,Minnesota,AK,Alaska,2024,12,28.0
MN,Minnesota,AL,Alabama,2024,12,1.0
MN,Minnesota,AR,Arkansas,2024,12,44.0
MN,Minnesota,AZ,Arizona,2024,12,500.0
MN,Minnesota,CA,California,2024,12,839.0
MN,Minnesota,CO,Colorado,2024,12,533.0
MN,Minnesota,CT,Connecticut,2024,12,72.0
MN,Minnesota,FL,Florida,2024,12,1063.0
MN,Minnesota,GA,Georgia,2024,12,359.0
MN,Minnesota,HI,Hawaii,2024,12,31.0
MN,Minnesota,IA,Iowa,2024,12,162.0
MN,Minnesota,ID,Idaho,2024,12,63.0
MN,Minnesota,IL,Illinois,2024,12,939.0
MN,Minnesota,IN,Indiana,2024,12,208.0
MN,Minnesota,KS,Kansas,2024,12,34.0
MN,Minnesota,KY,Kentucky,2024,12,327.0
MN,Minnesota,LA,Louisiana,2024,12,36.0
MN,Minnesota,MA,Massachusetts,2024,12,184.0
MN,Minnesota,MD,Maryland,2024,12,121.0
MN,Minnesota,MI,Michigan,2024,12,461.0
MN,Minnesota,MN,Minnesota,2024,12,1024.0
MN,Minnesota,MO,Missouri,2024,12,297.0
MN,Minnesota,MS,Mississippi,2024,12,2.0
MN,Minnesota,MT,Montana,2024,12,186.0
MN,Minnesota,NC,North Carolina,2024,12,324.0
MN,Minnesota,ND,North Dakota,2024,12,600.0
MN,Minnesota,NE,Nebraska,2024,12,128.0
MN,Minnesota,NH,New Hampshire,2024,12,1.0
MN,Minnesota,NJ,New Jersey,2024,12,204.0
MN,Minnesota,NM,New Mexico,2024,12,31.0
MN,Minnesota,NV,Nevada,2024,12,291.0
MN,Minnesota,NY,New York,2024,12,346.0
MN,Minnesota,OH,Ohio,2024,12,217.0
MN,Minnesota,OK,Oklahoma,2024,12,44.0
MN,Minnesota,OR,Oregon,2024,12,170.0
MN,Minnesota,PA,Pennsylvania,2024,12,290.0
MN,Minnesota,PR,Puerto Rico,2024,12,39.0
MN,Minnesota,SC,South Carolina,2024,12,32.0
MN,Minnesota,SD,South Dakota,2024,12,298.0
MN,Minnesota,TN,Tennessee,2024,12,337.0
MN,Minnesota,TX,Texas,2024,12,787.0
MN,Minnesota,UT,Utah,2024,12,133.0
MN,Minnesota,VA,Virginia,2024,12,391.0
MN,Minnesota,VI,U.S. Virgin Islands,2024,12,3.0
MN,Minnesota,WA,Washington,2024,12,347.0
MN,Minnesota,WI,Wisconsin,2024,12,539.0
MN,Minnesota,WV,West Virginia,2024,12,1.0
MN,Minnesota,WY,Wyoming,2024,12,10.0
MO,Missouri,AL,Alabama,2024,12,1.0
MO,Missouri,AR,Arkansas,2024,12,113.0
MO,Missouri,AZ,Arizona,2024,12,474.0
MO,Missouri,CA,California,2024,12,634.0
MO,Missouri,CO,Colorado,2024,12,763.0
MO,Missouri,CT,Connecticut,2024,12,4.0
MO,Missouri,FL,Florida,2024,12,998.0
MO,Missouri,GA,Georgia,2024,12,649.0
MO,Missouri,IA,Iowa,2024,12,120.0
MO,Missouri,IL,Illinois,2024,12,1489.0
MO,Missouri,IN,Indiana,2024,12,61.0
MO,Missouri,KS,Kansas,2024,12,67.0
MO,Missouri,KY,Kentucky,2024,12,214.0
MO,Missouri,LA,Louisiana,2024,12,96.0
MO,Missouri,MA,Massachusetts,2024,12,185.0
MO,Missouri,MD,Maryland,2024,12,198.0
MO,Missouri,MI,Michigan,2024,12,267.0
MO,Missouri,MN,Minnesota,2024,12,290.0
MO,Missouri,MO,Missouri,2024,12,190.0
MO,Missouri,NC,North Carolina,2024,12,482.0
MO,Missouri,NE,Nebraska,2024,12,89.0
MO,Missouri,NJ,New Jersey,2024,12,97.0
MO,Missouri,NM,New Mexico,2024,12,30.0
MO,Missouri,NV,Nevada,2024,12,359.0
MO,Missouri,NY,New York,2024,12,504.0
MO,Missouri,OH,Ohio,2024,12,120.0
MO,Missouri,OK,Oklahoma,2024,12,121.0
MO,Missouri,OR,Oregon,2024,12,31.0
MO,Missouri,PA,Pennsylvania,2024,12,216.0
MO,Missouri,PR,Puerto Rico,2024,12,4.0
MO,Missouri,TN,Tennessee,2024,12,275.0
MO,Missouri,TX,Texas,2024,12,1916.0
MO,Missouri,UT,Utah,2024,12,156.0
MO,Missouri,VA,Virginia,2024,12,438.0
MO,Missouri,WA,Washington,2024,12,140.0
MO,Missouri,WI,Wisconsin,2024,12,87.0
MS,Mississippi,AL,Alabama,2024,12,2.0
MS,Mississippi,AR,Arkansas,2024,12,1.0
MS,Mississippi,AZ,Arizona,2024,12,1.0
MS,Mississippi,CA,California,2024,12,1.0
MS,Mississippi,FL,Florida,2024,12,31.0
MS,Mississippi,GA,Georgia,2024,12,414.0
MS,Mississippi,IA,Iowa,2024,12,1.0
MS,Mississippi,IL,Illinois,2024,12,2.0
MS,Mississippi,IN,Indiana,2024,12,2.0
MS,Mississippi,KY,Kentucky,2024,12,33.0
MS,Mississippi,LA,Louisiana,2024,12,4.0
MS,Mississippi,MD,Maryland,2024,12,28.0
MS,Mississippi,MI,Michigan,2024,12,4.0
MS,Mississippi,MN,Minnesota,2024,12,2.0
MS,Mississippi,MS,Mississippi,2024,12,6.0
MS,Mississippi,NC,North Carolina,2024,12,219.0
MS,Mississippi,NV,Nevada,2024,12,10.0
MS,Mississippi,OH,Ohio,2024,12,6.0
MS,Mississippi,OK,Oklahoma,2024,12,1.0
MS,Mississippi,PA,Pennsylvania,2024,12,3.0
MS,Mississippi,SC,South Carolina,2024,12,7.0
MS,Mississippi,TN,Tennessee,2024,12,34.0
MS,Mississippi,TX,Texas,2024,12,694.0
MS,Mississippi,VA,Virginia,2024,12,15.0
MS,Mississippi,WI,Wisconsin,2024,12,5.0
MT,Montana,AZ,Arizona,2024,12,101.0
MT,Montana,CA,California,2024,12,158.0
MT,Montana,CO,Colorado,2024,12,668.0
MT,Montana,GA,Georgia,2024,12,35.0
MT,Montana,HI,Hawaii,2024,12,1.0
MT,Montana,IA,Iowa,2024,12,2.0
MT,Montana,ID,Idaho,2024,12,21.0
MT,Montana,IL,Illinois,2024,12,107.0
MT,Montana,KY,Kentucky,2024,12,49.0
MT,Montana,LA,Louisiana,2024,12,1.0
MT,Montana,MA,Massachusetts,2024,12,15.0
MT,Montana,MN,Minnesota,2024,12,185.0
MT,Montana,MO,Missouri,2024,12,1.0
MT,Montana,MT,Montana,2024,12,959.0
MT,Montana,ND,North Dakota,2024,12,1.0
MT,Montana,NJ,New Jersey,2024,12,15.0
MT,Montana,NV,Nevada,2024,12,106.0
MT,Montana,NY,New York,2024,12,14.0
MT,Montana,OR,Oregon,2024,12,96.0
MT,Montana,SD,South Dakota,2024,12,17.0
MT,Montana,TN,Tennessee,2024,12,40.0
MT,Montana,TX,Texas,2024,12,142.0
MT,Montana,UT,Utah,2024,12,570.0
MT,Montana,VA,Virginia,2024,12,2.0
MT,Montana,WA,Washington,2024,12,388.0
NC,North Carolina,AL,Alabama,2024,12,573.0
NC,North Carolina,AR,Arkansas,2024,12,267.0
NC,North Carolina,AZ,Arizona,2024,12,323.0
NC,North Carolina,CA,California,2024,12,805.0
NC,North Carolina,CO,Colorado,2024,12,433.0
NC,North Carolina,CT,Connecticut,2024,12,270.0
NC,North Carolina,DE,Delaware,2024,12,9.0
NC,North Carolina,FL,Florida,2024,12,4387.0
NC,North Carolina,GA,Georgia,2024,12,1993.0
NC,North Carolina,IA,Iowa,2024,12,110.0
NC,North Carolina,IL,Illinois,2024,12,1143.0
NC,North Carolina,IN,Indiana,2024,12,485.0
NC,North Carolina,KS,Kansas,2024,12,1.0
NC,North Carolina,KY,Kentucky,2024,12,755.0
NC,North Carolina,LA,Louisiana,2024,12,397.0
NC,North Carolina,MA,Massachusetts,2024,12,639.0
NC,North Carolina,MD,Maryland,2024,12,554.0
NC,North Carolina,ME,Maine,2024,12,43.0
NC,North Carolina,MI,Michigan,2024,12,611.0
NC,North Carolina,MN,Minnesota,2024,12,323.0
NC,North Carolina,MO,Missouri,2024,12,483.0
NC,North Carolina,MS,Mississippi,2024,12,216.0
NC,North Carolina,NC,North Carolina,2024,12,3091.0
NC,North Carolina,NE,Nebraska,2024,12,82.0
NC,North Carolina,NH,New Hampshire,2024,12,99.0
NC,North Carolina,NJ,New Jersey,2024,12,737.0
NC,North Carolina,NV,Nevada,2024,12,237.0
NC,North Carolina,NY,New York,2024,12,2392.0
NC,North Carolina,OH,Ohio,2024,12,625.0
NC,North Carolina,OK,Oklahoma,2024,12,177.0
NC,North Carolina,OR,Oregon,2024,12,28.0
NC,North Carolina,PA,Pennsylvania,2024,12,1513.0
NC,North Carolina,PR,Puerto Rico,2024,12,185.0
NC,North Carolina,RI,Rhode Island,2024,12,177.0
NC,North Carolina,SC,South Carolina,2024,12,1143.0
NC,North Carolina,TN,Tennessee,2024,12,1327.0
NC,North Carolina,TX,Texas,2024,12,1536.0
NC,North Carolina,UT,Utah,2024,12,104.0
NC,North Carolina,VA,Virginia,2024,12,2418.0
NC,North Carolina,VI,U.S. Virgin Islands,2024,12,67.0
NC,North Carolina,VT,Vermont,2024,12,43.0
NC,North Carolina,WA,Washington,2024,12,162.0
NC,North Carolina,WI,Wisconsin,2024,12,197.0
NC,North Carolina,WV,West Virginia,2024,12,331.0
ND,North Dakota,AK,Alaska,2024,12,2.0
ND,North Dakota,AL,Alabama,2024,12,1.0
ND,North Dakota,AZ,Arizona,2024,12,107.0
ND,North Dakota,CA,California,2024,12,12.0
ND,North Dakota,CO,Colorado,2024,12,524.0
ND,North Dakota,FL,Florida,2024,12,49.0
ND,North Dakota,GA,Georgia,2024,12,2.0
ND,North Dakota,IA,Iowa,2024,12,2.0
ND,North Dakota,IL,Illinois,2024,12,174.0
ND,North Dakota,IN,Indiana,2024,12,1.0
ND,North Dakota,KY,Kentucky,2024,12,23.0
ND,North Dakota,MI,Michigan,2024,12,1.0
ND,North Dakota,MN,Minnesota,2024,12,614.0
ND,North Dakota,MT,Montana,2024,12,2.0
ND,North Dakota,ND,North Dakota,2024,12,240.0
ND,North Dakota,NV,Nevada,2024,12,57.0
ND,North Dakota,OH,Ohio,2024,12,2.0
ND,North Dakota,OR,Oregon,2024,12,1.0
ND,North Dakota,SD,South Dakota,2024,12,15.0
ND,North Dakota,TN,Tennessee,2024,12,29.0
ND,North Dakota,TX,Texas,2024,12,159.0
ND,North Dakota,UT,Utah,2024,12,1.0
NE,Nebraska,AR,Arkansas,2024,12,1.0
NE,Nebraska,AZ,Arizona,2024,12,201.0
NE,Nebraska,CA,California,2024,12,72.0
NE,Nebraska,CO,Colorado,2024,12,669.0
NE,Nebraska,FL,Florida,2024,12,97.0
NE,Nebraska,GA,Georgia,2024,12,167.0
NE,Nebraska,IA,Iowa,2024,12,7.0
NE,Nebraska,IL,Illinois,2024,12,462.0
NE,Nebraska,IN,Indiana,2024,12,1.0
NE,Nebraska,KY,Kentucky,2024,12,74.0
NE,Nebraska,MI,Michigan,2024,12,81.0
NE,Nebraska,MN,Minnesota,2024,12,129.0
NE,Nebraska,MO,Missouri,2024,12,90.0
NE,Nebraska,NC,North Carolina,2024,12,82.0
NE,Nebraska,NE,Nebraska,2024,12,162.0
NE,Nebraska,NV,Nevada,2024,12,117.0
NE,Nebraska,NY,New York,2024,12,96.0
NE,Nebraska,OK,Oklahoma,2024,12,2.0
NE,Nebraska,PA,Pennsylvania,2024,12,1.0
NE,Nebraska,SD,South Dakota,2024,12,1.0
NE,Nebraska,TN,Tennessee,2024,12,48.0
NE,Nebraska,TX,Texas,2024,12,302.0
NE,Nebraska,UT,Utah,2024,12,61.0
NE,Nebraska,VA,Virginia,2024,12,50.0
NE,Nebraska,WA,Washington,2024,12,26.0
NE,Nebraska,WI,Wisconsin,2024,12,3.0
NE,Nebraska,WY,Wyoming,2024,12,20.0
NH,New Hampshire,CA,California,2024,12,1.0
NH,New Hampshire,CT,Connecticut,2024,12,1.0
NH,New Hampshire,FL,Florida,2024,12,128.0
NH,New Hampshire,IL,Illinois,2024,12,32.0
NH,New Hampshire,KY,Kentucky,2024,12,102.0
NH,New Hampshire,MA,Massachusetts,2024,12,118.0
NH,New Hampshire,MD,Maryland,2024,12,149.0
NH,New Hampshire,ME,Maine,2024,12,17.0
NH,New Hampshire,MN,Minnesota,2024,12,1.0
NH,New Hampshire,MO,Missouri,2024,12,1.0
NH,New Hampshire,NC,North Carolina,2024,12,98.0
NH,New Hampshire,NJ,New Jersey,2024,12,60.0
NH,New Hampshire,NY,New York,2024,12,61.0
NH,New Hampshire,PA,Pennsylvania,2024,12,111.0
NH,New Hampshire,SC,South Carolina,2024,12,11.0
NH,New Hampshire,TN,Tennessee,2024,12,19.0
NH,New Hampshire,TX,Texas,2024,12,36.0
NH,New Hampshire,VA,Virginia,2024,12,101.0
NJ,New Jersey,AK,Alaska,2024,12,22.0
NJ,New Jersey,AL,Alabama,2024,12,1.0
NJ,New Jersey,AR,Arkansas,2024,12,2.0
NJ,New Jersey,AZ,Arizona,2024,12,225.0
NJ,New Jersey,CA,California,2024,12,1100.0
NJ,New Jersey,CO,Colorado,2024,12,317.0
NJ,New Jersey,CT,Connecticut,2024,12,1.0
NJ,New Jersey,FL,Florida,2024,12,3068.0
NJ,New Jersey,GA,Georgia,2024,12,626.0
NJ,New Jersey,HI,Hawaii,2024,12,28.0
NJ,New Jersey,IA,Iowa,2024,12,10.0
NJ,New Jersey,IL,Illinois,2024,12,624.0
NJ,New Jersey,IN,Indiana,2024,12,259.0
NJ,New Jersey,KS,Kansas,2024,12,3.0
NJ,New Jersey,KY,Kentucky,2024,12,413.0
NJ,New Jersey,LA,Louisiana,2024,12,142.0
NJ,New Jersey,MA,Massachusetts,2024,12,377.0
NJ,New Jersey,MD,Maryland,2024,12,41.0
NJ,New Jersey,ME,Maine,2024,12,122.0
NJ,New Jersey,MI,Michigan,2024,12,305.0
NJ,New Jersey,MN,Minnesota,2024,12,206.0
NJ,New Jersey,MO,Missouri,2024,12,97.0
NJ,New Jersey,MS,Mississippi,2024,12,1.0
NJ,New Jersey,MT,Montana,2024,12,15.0
NJ,New Jersey,NC,North Carolina,2024,12,731.0
NJ,New Jersey,NH,New Hampshire,2024,12,57.0
NJ,New Jersey,NJ,New Jersey,2024,12,5.0
NJ,New Jersey,NM,New Mexico,2024,12,1.0
NJ,New Jersey,NV,Nevada,2024,12,260.0
NJ,New Jersey,NY,New York,2024,12,375.0
NJ,New Jersey,OH,Ohio,2024,12,394.0
NJ,New Jersey,OK,Oklahoma,2024,12,4.0
NJ,New Jersey,OR,Oregon,2024,12,62.0
NJ,New Jersey,PA,Pennsylvania,2024,12,245.0
NJ,New Jersey,PR,Puerto Rico,2024,12,257.0
NJ,New Jersey,RI,Rhode Island,2024,12,62.0
NJ,New Jersey,SC,South Carolina,2024,12,255.0
NJ,New Jersey,TN,Tennessee,2024,12,364.0
NJ,New Jersey,TX,Texas,2024,12,914.0
NJ,New Jersey,UT,Utah,2024,12,96.0
NJ,New Jersey,VA,Virginia,2024,12,671.0
NJ,New Jersey,VI,U.S. Virgin Islands,2024,12,31.0
NJ,New Jersey,VT,Vermont,2024,12,81.0
NJ,New Jersey,WA,Washington,2024,12,148.0
NJ,New Jersey,WI,Wisconsin,2024,12,90.0
NJ,New Jersey,WV,West Virginia,2024,12,12.0
NJ,New Jersey,WY,Wyoming,2024,12,24.0
NM,New Mexico,AL,Alabama,2024,12,1.0
NM,New Mexico,AZ,Arizona,2024,12,459.0
NM,New Mexico,CA,California,2024,12,435.0
NM,New Mexico,CO,Colorado,2024,12,492.0
NM,New Mexico,FL,Florida,2024,12,5.0
NM,New Mexico,GA,Georgia,2024,12,84.0
NM,New Mexico,IL,Illinois,2024,12,93.0
NM,New Mexico,KY,Kentucky,2024,12,44.0
NM,New Mexico,LA,Louisiana,2024,12,5.0
NM,New Mexico,MD,Maryland,2024,12,34.0
NM,New Mexico,MI,Michigan,2024,12,1.0
NM,New Mexico,MN,Minnesota,2024,12,33.0
NM,New Mexico,MO,Missouri,2024,12,29.0
NM,New Mexico,NM,New Mexico,2024,12,432.0
NM,New Mexico,NV,Nevada,2024,12,180.0
NM,New Mexico,OK,Oklahoma,2024,12,1.0
NM,New Mexico,OR,Oregon,2024,12,31.0
NM,New Mexico,TN,Tennessee,2024,12,19.0
NM,New Mexico,TX,Texas,2024,12,903.0
NM,New Mexico,UT,Utah,2024,12,92.0
NM,New Mexico,VA,Virginia,2024,12,1.0
NM,New Mexico,WA,Washington,2024,12,46.0
NV,Nevada,AK,Alaska,2024,12,8.0
NV,Nevada,AL,Alabama,2024,12,40.0
NV,Nevada,AR,Arkansas,2024,12,41.0
NV,Nevada,AZ,Arizona,2024,12,1131.0
NV,Nevada,CA,California,2024,12,6229.0
NV,Nevada,CO,Colorado,2024,12,917.0
NV,Nevada,CT,Connecticut,2024,12,14.0
NV,Nevada,FL,Florida,2024,12,475.0
NV,Nevada,GA,Georgia,2024,12,452.0
NV,Nevada,HI,Hawaii,2024,12,247.0
